ID,tags,text,tokens,ner_tags
NCT02668744,"5:13:chronic_disease,15:24:chronic_disease,29:53:chronic_disease","Any physical, cognitive, or psychological disability that would prevent participation in the study","['Any' 'physical' ',' 'cognitive' ',' 'or' 'psychological' 'disability'
 'that' 'would' 'prevent' 'participation' 'in' 'the' 'study']",[0. 2. 0. 2. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT02665962,"26:45:cancer,,103:119:treatment,132:154:treatment,158:167:treatment","Diagnosed with any other invasive malignancy currently, in the last five years or expected to undergo active treatment with either cytotoxic chemotherapy or radiation during the 6 week caloric restriction period","['Diagnosed' 'with' 'any' 'other' 'invasive' 'malignancy' 'currently' ','
 'in' 'the' 'last' 'five' 'years' 'or' 'expected' 'to' 'undergo' 'active'
 'treatment' 'with' 'either' 'cytotoxic' 'chemotherapy' 'or' 'radiation'
 'during' 'the' '6' 'week' 'caloric' 'restriction' 'period']","[0. 0. 0. 0. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0.
 1. 0. 0. 0. 0. 0. 0. 0.]"
NCT02664909,"8:16:treatment,18:28:treatment,30:41:treatment,43:51:treatment,57:76:treatment","taking Warfarin, Dabigatran, Rivaroxaban, Apixaban, and Fresh Frozen Plasma","['taking' 'Warfarin' ',' 'Dabigatran' ',' 'Rivaroxaban' ',' 'Apixaban' ','
 'and' 'Fresh' 'Frozen' 'Plasma']",[0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1.]
NCT02661386,"1:14:treatment,29:36:treatment,40:46:treatment",Anticoagulant usage such as heparin or Plavix,['Anticoagulant' 'usage' 'such' 'as' 'heparin' 'or' 'Plavix'],[1. 0. 0. 0. 1. 0. 1.]
NCT02660528,"18:44:chronic_disease,58:68:chronic_disease,70:80:chronic_disease,82:91:chronic_disease,97:111:chronic_disease","Patients with an active or recent infection, for example cellulitis, bacteremia, pneumonia, and pyelonephritis","['Patients' 'with' 'an' 'active' 'or' 'recent' 'infection' ',' 'for'
 'example' 'cellulitis' ',' 'bacteremia' ',' 'pneumonia' ',' 'and'
 'pyelonephritis']",[0. 0. 0. 2. 2. 2. 2. 0. 0. 0. 2. 0. 2. 0. 2. 0. 0. 2.]
NCT02657993,"16:31:treatment,44:48:treatment,50:66:treatment,71:100:treatment,","Current use of corticosteroids, defined as oral, intravenous (IV), or injections of corticosteroids in the past 4 weeks","['Current' 'use' 'of' 'corticosteroids' ',' 'defined' 'as' 'oral' ','
 'intravenous' '(' 'IV' ')' ',' 'or' 'injections' 'of' 'corticosteroids'
 'in' 'the' 'past' '4' 'weeks']",[0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
NCT02656706,"7:17:cancer,,80:87:cancer,129:163:cancer,165:191:cancer,196:229:cancer","Prior malignancy active within the previous 2 years except for locally curable cancers that have been apparently cured, such as basal or squamous cell skin cancer, superficial bladder cancer, or carcinoma in situ of the prostate, cervix, or breast","['Prior' 'malignancy' 'active' 'within' 'the' 'previous' '2' 'years'
 'except' 'for' 'locally' 'curable' 'cancers' 'that' 'have' 'been'
 'apparently' 'cured' ',' 'such' 'as' 'basal' 'or' 'squamous' 'cell'
 'skin' 'cancer' ',' 'superficial' 'bladder' 'cancer' ',' 'or' 'carcinoma'
 'in' 'situ' 'of' 'the' 'prostate' ',' 'cervix' ',' 'or' 'breast']","[0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 3.
 3. 3. 3. 0. 3. 3. 3. 0. 0. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0.]"
NCT02649790,"20:65:treatment,69:126:treatment,,155:159:treatment",Patients receiving granulocyte-colony stimulating factor (G-CSF) or granulocyte macrophage-colony stimulating factor (GM-CSF) within the 3 weeks prior to C1D1,"['Patients' 'receiving' 'granulocyte-colony' 'stimulating' 'factor' '('
 'G-CSF' ')' 'or' 'granulocyte' 'macrophage-colony' 'stimulating' 'factor'
 '(' 'GM-CSF' ')' 'within' 'the' '3' 'weeks' 'prior' 'to' 'C1D1']",[0. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
NCT02648282,"15:26:treatment,30:41:treatment,43:51:treatment,58:70:treatment,,",have received mFOLFIRINOX or Gemcitabine/ Abraxane based chemotherapy for 4 cycles with last dose of therapy between 2-5 weeks of study enrollment,"['have' 'received' 'mFOLFIRINOX' 'or' 'Gemcitabine/' 'Abraxane' 'based'
 'chemotherapy' 'for' '4' 'cycles' 'with' 'last' 'dose' 'of' 'therapy'
 'between' '2-5' 'weeks' 'of' 'study' 'enrollment']",[0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02645539,"51:55:treatment,57:64:treatment,66:91:treatment,100:111:treatment","Currently receiving circulatory support including ECMO, Impella, TandemLife or equivalents; or any durable VAD","['Currently' 'receiving' 'circulatory' 'support' 'including' 'ECMO' ','
 'Impella' ',' 'TandemLife' 'or' 'equivalents' ';' 'or' 'any' 'durable'
 'VAD']",[0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 1.]
NCT02642939,"84:94:cancer,96:106:cancer,110:118:cancer,120:125:cancer","Histological or cytological documented diagnosis of locally advanced, recurrent or metastatic (Stage IIIB or Stage IV) NSCLC","['Histological' 'or' 'cytological' 'documented' 'diagnosis' 'of' 'locally'
 'advanced' ',' 'recurrent' 'or' 'metastatic' '(' 'Stage' 'IIIB' 'or'
 'Stage' 'IV' ')' 'NSCLC']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 3. 3. 0. 0. 0. 0. 3.]
NCT02640950,"12:23:chronic_disease,25:33:chronic_disease,37:53:chronic_disease,55:86:treatment","History of head injury, epilepsy or seizure disorder, non-removable metallic implants or objects in or around the head","['History' 'of' 'head' 'injury' ',' 'epilepsy' 'or' 'seizure' 'disorder'
 ',' 'non-removable' 'metallic' 'implants' 'or' 'objects' 'in' 'or'
 'around' 'the' 'head']",[0. 0. 2. 2. 0. 2. 0. 2. 2. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT02639546,"1:6:cancer,17:32:treatment,93:109:treatment",Tumor for which prior treatment has proven to be ineffective or intolerable or for which no standard therapy exists,"['Tumor' 'for' 'which' 'prior' 'treatment' 'has' 'proven' 'to' 'be'
 'ineffective' 'or' 'intolerable' 'or' 'for' 'which' 'no' 'standard'
 'therapy' 'exists']",[3. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.]
NCT02639065,"20:59:treatment,52:59:treatment,69:94:treatment,",Patients receiving chronic systemic corticosteroid therapy or other immunosuppressive therapy within 28 days prior to registration for protocol therapy,"['Patients' 'receiving' 'chronic' 'systemic' 'corticosteroid' 'therapy'
 'or' 'other' 'immunosuppressive' 'therapy' 'within' '28' 'days' 'prior'
 'to' 'registration' 'for' 'protocol' 'therapy']",[0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02635893,"78:97:chronic_disease,106:121:chronic_disease,123:135:chronic_disease,139:162:chronic_disease","Ongoing cord compression or a syrinx in the spinal cord or who suffer from a spinal cord disease such as spinal stenosis, spina bifida or herniated cervical disk","['Ongoing' 'cord' 'compression' 'or' 'a' 'syrinx' 'in' 'the' 'spinal'
 'cord' 'or' 'who' 'suffer' 'from' 'a' 'spinal' 'cord' 'disease' 'such'
 'as' 'spinal' 'stenosis' ',' 'spina' 'bifida' 'or' 'herniated' 'cervical'
 'disk']","[0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2.
 2. 0. 2. 2. 2.]"
NCT02633163,"1:14:chronic_disease,,46:55:chronic_disease,85:96:treatment,100:125:treatment,",Herpes zoster within the past 90 days or any infection requiring hospitalization or intravenous or intramuscular antibiotics within the past 60 days,"['Herpes' 'zoster' 'within' 'the' 'past' '90' 'days' 'or' 'any'
 'infection' 'requiring' 'hospitalization' 'or' 'intravenous' 'or'
 'intramuscular' 'antibiotics' 'within' 'the' 'past' '60' 'days']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0.]
NCT02633111,"1:38:cancer,71:106:cancer,111:138:cancer",De novo diffuse large B-cell lymphoma (including all subtypes such as primary mediastinal B-cell lymphoma and T-cell rich B-cell lymphoma),"['De' 'novo' 'diffuse' 'large' 'B-cell' 'lymphoma' '(' 'including' 'all'
 'subtypes' 'such' 'as' 'primary' 'mediastinal' 'B-cell' 'lymphoma' 'and'
 'T-cell' 'rich' 'B-cell' 'lymphoma' ')']",[3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 3. 3. 3. 3. 0. 3. 3. 3. 3. 0.]
NCT02632422,"1:26:chronic_disease,55:63:chronic_disease,65:83:chronic_disease,87:108:chronic_disease","severe concurrent illness or pain, including unhealed decubiti, severe neuropathic or chronic pain syndrome, infection (e.g. bladder)","['severe' 'concurrent' 'illness' 'or' 'pain' ',' 'including' 'unhealed'
 'decubiti' ',' 'severe' 'neuropathic' 'or' 'chronic' 'pain' 'syndrome'
 ',' 'infection' '(' 'e.g' '.' 'bladder' ')']",[2. 2. 2. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.]
NCT02628535,",85:94:chronic_disease,96:107:chronic_disease,188:204:chronic_disease,227:241:treatment,,286:307:chronic_disease","Clinically significant pulmonary compromise within 28 days of first dose, including pneumonia, pneumonitis, requirement for supplemental oxygen). use to maintain adequate oxygenation, or pleural effusion sufficient to warrant pleurocentesis or any history of ≥ Grade 3 drug induced or radiation pneumonitis","['Clinically' 'significant' 'pulmonary' 'compromise' 'within' '28' 'days'
 'of' 'first' 'dose' ',' 'including' 'pneumonia' ',' 'pneumonitis' ','
 'requirement' 'for' 'supplemental' 'oxygen' ')' '.' 'use' 'to' 'maintain'
 'adequate' 'oxygenation' ',' 'or' 'pleural' 'effusion' 'sufficient' 'to'
 'warrant' 'pleurocentesis' 'or' 'any' 'history' 'of' '≥' 'Grade' '3'
 'drug' 'induced' 'or' 'radiation' 'pneumonitis']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]"
NCT02627495,"10:28:chronic_disease,35:56:chronic_disease,58:86:chronic_disease,88:101:chronic_disease,105:142:chronic_disease","Unstable medical conditions (e.g. uncontrolled diabetes, uncompensated cardiac issues, heart failure or chronic obstructive pulmonary disease)","['Unstable' 'medical' 'conditions' '(' 'e.g' '.' 'uncontrolled' 'diabetes'
 ',' 'uncompensated' 'cardiac' 'issues' ',' 'heart' 'failure' 'or'
 'chronic' 'obstructive' 'pulmonary' 'disease' ')']",[0. 2. 2. 0. 0. 0. 2. 2. 0. 2. 2. 2. 0. 2. 2. 0. 2. 2. 2. 2. 0.]
NCT02624258,"15:17:chronic_disease,36:54:treatment,72:86:treatment",subjects with HL with no available curative treatment options (such as autologous SCT),"['subjects' 'with' 'HL' 'with' 'no' 'available' 'curative' 'treatment'
 'options' '(' 'such' 'as' 'autologous' 'SCT' ')']",[0. 0. 2. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0.]
NCT02616185,"8:46:treatment,53:65:treatment,67:78:treatment,140:144:cancer","Failed prior therapy with a secondary hormone (e.g. enzalutamide, abiraterone) with documented progressive disease (post-secondary hormone CRPC)","['Failed' 'prior' 'therapy' 'with' 'a' 'secondary' 'hormone' '(' 'e.g' '.'
 'enzalutamide' ',' 'abiraterone' ')' 'with' 'documented' 'progressive'
 'disease' '(' 'post-secondary' 'hormone' 'CRPC' ')']",[0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
NCT02616185,"26:45:treatment,56:84:treatment,86:112:cancer",Progressive disease post-surgical castration or during androgen suppression therapy (pre-secondary hormone CRPC),"['Progressive' 'disease' 'post-surgical' 'castration' 'or' 'during'
 'androgen' 'suppression' 'therapy' '(' 'pre-secondary' 'hormone' 'CRPC'
 ')']",[0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 3. 3. 3. 0.]
NCT02615249,"41:61:treatment,63:72:treatment,76:82:treatment,","Participation in a clinical trial of an investigational drug, treatment or device during this study or 3 weeks prior to inclusion in this study","['Participation' 'in' 'a' 'clinical' 'trial' 'of' 'an' 'investigational'
 'drug' ',' 'treatment' 'or' 'device' 'during' 'this' 'study' 'or' '3'
 'weeks' 'prior' 'to' 'inclusion' 'in' 'this' 'study']","[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]"
NCT02611063,"64:74:cancer,75:137:treatment,142:163:treatment",All patients must have undergone appropriate staging for their malignancy prior to transplantation including bone marrow aspirate/biopsy and radiographic scanning if indicated,"['All' 'patients' 'must' 'have' 'undergone' 'appropriate' 'staging' 'for'
 'their' 'malignancy' 'prior' 'to' 'transplantation' 'including' 'bone'
 'marrow' 'aspirate/biopsy' 'and' 'radiographic' 'scanning' 'if'
 'indicated']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0.]
NCT02610374,"1:25:chronic_disease,34:50:chronic_disease,64:74:cancer,89:110:treatment",Active chronic infection such as hepatitis B or C or an active malignancy that requires systemic chemotherapy,"['Active' 'chronic' 'infection' 'such' 'as' 'hepatitis' 'B' 'or' 'C' 'or'
 'an' 'active' 'malignancy' 'that' 'requires' 'systemic' 'chemotherapy']",[2. 2. 2. 0. 0. 2. 2. 2. 2. 0. 0. 0. 3. 0. 0. 1. 1.]
NCT02608125,"73:94:chronic_disease,96:102:chronic_disease,104:112:chronic_disease,121:130:chronic_disease","Patients with other major uncontrolled medical conditions, e.g., recent myocardial infarction, stroke, diabetes, active hepatitis","['Patients' 'with' 'other' 'major' 'uncontrolled' 'medical' 'conditions'
 ',' 'e.g.' ',' 'recent' 'myocardial' 'infarction' ',' 'stroke' ','
 'diabetes' ',' 'active' 'hepatitis']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 2. 0. 2. 0. 0. 2.]
NCT02607748,"1:17:chronic_disease,56:88:treatment,,148:151:chronic_disease,,","Asymptomatic CAD group: 40 patients who have undergone Coronary Artery Calcium scanning within 6 months prior to the imaging visit, matched to the ACS patients for age, gender, and CAC score","['Asymptomatic' 'CAD' 'group' ':' '40' 'patients' 'who' 'have' 'undergone'
 'Coronary' 'Artery' 'Calcium' 'scanning' 'within' '6' 'months' 'prior'
 'to' 'the' 'imaging' 'visit' ',' 'matched' 'to' 'the' 'ACS' 'patients'
 'for' 'age' ',' 'gender' ',' 'and' 'CAC' 'score']","[2. 2. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02606305,"8:26:chronic_disease,37:53:treatment,,71:78:treatment,83:96:treatment",Active autoimmune disease requiring systemic therapy in past 2 years (IMGN853 and pembrolizumab only),"['Active' 'autoimmune' 'disease' 'requiring' 'systemic' 'therapy' 'in'
 'past' '2' 'years' '(' 'IMGN853' 'and' 'pembrolizumab' 'only' ')']",[0. 2. 2. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
NCT02606045,"1:10:treatment,16:21:treatment,23:38:treatment,40:51:treatment,53:59:treatment,64:97:treatment,","Treatment with DDAVP, cryoprecipitate, whole blood, plasma and plasma derivatives containing VWF within 5 days of study","['Treatment' 'with' 'DDAVP' ',' 'cryoprecipitate' ',' 'whole' 'blood' ','
 'plasma' 'and' 'plasma' 'derivatives' 'containing' 'VWF' 'within' '5'
 'days' 'of' 'study']",[1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT02600897,"16:45:treatment,50:75:treatment,88:100:treatment,102:113:treatment,118:129:treatment,,148:168:treatment,,186:189:treatment,193:216:treatment,,236:248:treatment,249:261:treatment,262:277:treatment,278:309:treatment,","Current use of systemic immunosuppressant(s), or prior anti-cancer therapy to include: lenalidomide, fludarabine, or alemtuzumab within 12 months; radioimmunoconjugate within 12 weeks; mAb or antibody-drug conjugate within 4 weeks; or radiotherapy/chemotherapy/hormone therapy/targeted small-molecule therapy within 2 weeks prior to Day 1 of Cycle 1","['Current' 'use' 'of' 'systemic' 'immunosuppressant' '(' 's' ')' ',' 'or'
 'prior' 'anti-cancer' 'therapy' 'to' 'include' ':' 'lenalidomide' ','
 'fludarabine' ',' 'or' 'alemtuzumab' 'within' '12' 'months' ';'
 'radioimmunoconjugate' 'within' '12' 'weeks' ';' 'mAb' 'or'
 'antibody-drug' 'conjugate' 'within' '4' 'weeks' ';' 'or'
 'radiotherapy/chemotherapy/hormone' 'therapy/targeted' 'small-molecule'
 'therapy' 'within' '2' 'weeks' 'prior' 'to' 'Day' '1' 'of' 'Cycle' '1']","[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02595866,"12:23:chronic_disease,47:68:treatment,197:210:chronic_disease","A positive hepatitis B serology indicative of previous immunization (i.e., hepatitis B surface antibody [HBsAb] positive and hepatitis B core antibody [HBcAb] negative), or a fully resolved acute HBV infection","['A' 'positive' 'hepatitis' 'B' 'serology' 'indicative' 'of' 'previous'
 'immunization' '(' 'i.e.' ',' 'hepatitis' 'B' 'surface' 'antibody' '['
 'HBsAb' ']' 'positive' 'and' 'hepatitis' 'B' 'core' 'antibody' '['
 'HBcAb' ']' 'negative' ')' ',' 'or' 'a' 'fully' 'resolved' 'acute' 'HBV'
 'infection']","[0. 0. 2. 2. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]"
NCT02595372,"1:11:treatment,13:21:treatment,23:30:treatment","Omeprazole (Prilosec, Zegerid)","['Omeprazole' '(' 'Prilosec' ',' 'Zegerid' ')']",[1. 0. 1. 0. 1. 0.]
NCT02594501,",,52:58:chronic_disease,62:77:chronic_disease,81:87:chronic_disease,96:106:chronic_disease,131:151:treatment,168:187:chronic_disease,,,",Patients older than age 18 with ischemic symptoms (stable or unstable angina or NSTEMI without thrombosis of the target lesion on coronary angiography) or evidence of myocardial ischemia in the presence of ≥ 50% de novo stenosis located in native coronary vessels (max. 2 lesions in one or 2 separate vessels),"['Patients' 'older' 'than' 'age' '18' 'with' 'ischemic' 'symptoms' '('
 'stable' 'or' 'unstable' 'angina' 'or' 'NSTEMI' 'without' 'thrombosis'
 'of' 'the' 'target' 'lesion' 'on' 'coronary' 'angiography' ')' 'or'
 'evidence' 'of' 'myocardial' 'ischemia' 'in' 'the' 'presence' 'of' '≥'
 '50' '%' 'de' 'novo' 'stenosis' 'located' 'in' 'native' 'coronary'
 'vessels' '(' 'max' '.' '2' 'lesions' 'in' 'one' 'or' '2' 'separate'
 'vessels' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 2. 0. 2. 0. 2. 0. 0. 0. 0. 0. 1. 1.
 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02594384,"15:20:cancer,122:142:treatment,146:168:treatment","Patients with DLBCL: Cancer progression after transplant, or be unwilling, unable or not an appropriate candidate for an autologous stem cell or bone marrow transplant","['Patients' 'with' 'DLBCL' ':' 'Cancer' 'progression' 'after' 'transplant'
 ',' 'or' 'be' 'unwilling' ',' 'unable' 'or' 'not' 'an' 'appropriate'
 'candidate' 'for' 'an' 'autologous' 'stem' 'cell' 'or' 'bone' 'marrow'
 'transplant']","[0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.
 0. 1. 1. 1.]"
NCT02593110,"1:8:treatment,35:52:treatment,54:80:treatment","Surgery including lower extremity revascularization, coronary revascularization with stenting","['Surgery' 'including' 'lower' 'extremity' 'revascularization' ','
 'coronary' 'revascularization' 'with' 'stenting']",[1. 0. 0. 0. 1. 0. 1. 1. 0. 0.]
NCT02592707,"27:32:allergy_name,37:41:allergy_name,46:50:allergy_name,68:94:allergy_name","Known hypersensitivity to 177Lu, to DOTA, to JR11 or to any of the excipients of 177Lu-OPS201","['Known' 'hypersensitivity' 'to' '177Lu' ',' 'to' 'DOTA' ',' 'to' 'JR11'
 'or' 'to' 'any' 'of' 'the' 'excipients' 'of' '177Lu-OPS201']",[0. 0. 0. 4. 0. 0. 4. 0. 0. 4. 0. 0. 0. 0. 0. 4. 4. 4.]
NCT02592551,"5:8:cancer,20:30:cancer,39:50:cancer","Any MPM histology (epithelial, mixed, sarcomatoid)","['Any' 'MPM' 'histology' '(' 'epithelial' ',' 'mixed' ',' 'sarcomatoid'
 ')']",[0. 3. 0. 0. 3. 0. 0. 0. 3. 0.]
NCT02592551,"23:31:treatment,,119:127:treatment,131:150:treatment",Receipt of drugs with laxative properties and herbal or natural remedies for constipation within 90 days of receiving MEDI4736 or MEDI + tremelimumab,"['Receipt' 'of' 'drugs' 'with' 'laxative' 'properties' 'and' 'herbal' 'or'
 'natural' 'remedies' 'for' 'constipation' 'within' '90' 'days' 'of'
 'receiving' 'MEDI4736' 'or' 'MEDI' '+' 'tremelimumab']",[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1.]
NCT02592551,"77:93:chronic_disease,107:131:chronic_disease,146:158:chronic_disease,160:184:chronic_disease,186:204:chronic_disease,213:233:chronic_disease,237:246:chronic_disease,255:273:chronic_disease,322:350:chronic_disease,352:363:chronic_disease,367:401:chronic_disease,406:443:chronic_disease","Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, uncontrolled hypertension, unstable angina pectoris, cardiac arrhythmia, active peptic ulcer disease or gastritis, active bleeding diatheses including any subject known to have evidence of acute or chronic hepatitis B, hepatitis C or human immunodeficiency virus (HIV), or psychiatric illness/social situations that would limit compliance with study requirements or compromise the ability of the subject to give written informed consent","['Uncontrolled' 'intercurrent' 'illness' 'including' ',' 'but' 'not'
 'limited' 'to' ',' 'ongoing' 'or' 'active' 'infection' ',' 'symptomatic'
 'congestive' 'heart' 'failure' ',' 'uncontrolled' 'hypertension' ','
 'unstable' 'angina' 'pectoris' ',' 'cardiac' 'arrhythmia' ',' 'active'
 'peptic' 'ulcer' 'disease' 'or' 'gastritis' ',' 'active' 'bleeding'
 'diatheses' 'including' 'any' 'subject' 'known' 'to' 'have' 'evidence'
 'of' 'acute' 'or' 'chronic' 'hepatitis' 'B' ',' 'hepatitis' 'C' 'or'
 'human' 'immunodeficiency' 'virus' '(' 'HIV' ')' ',' 'or' 'psychiatric'
 'illness/social' 'situations' 'that' 'would' 'limit' 'compliance' 'with'
 'study' 'requirements' 'or' 'compromise' 'the' 'ability' 'of' 'the'
 'subject' 'to' 'give' 'written' 'informed' 'consent']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 2. 2. 2. 0. 0. 2. 0. 2.
 2. 2. 0. 2. 2. 0. 0. 2. 2. 2. 0. 2. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 2. 2. 2. 2. 2. 0. 0. 0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
