ID,tags,text,tokens,ner_tags
NCT02312596,"10:19:treatment,21:30:treatment,34:43:treatment,","Received allograft, autograft or xenograft within 30 days of enrollment","['Received' 'allograft' ',' 'autograft' 'or' 'xenograft' 'within' '30'
 'days' 'of' 'enrollment']",[0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.]
NCT02312570,"10:19:treatment,21:30:treatment,34:43:treatment,","Received allograft, autograft or xenograft within 30 days of enrollment","['Received' 'allograft' ',' 'autograft' 'or' 'xenograft' 'within' '30'
 'days' 'of' 'enrollment']",[0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.]
NCT02272998,"36:58:chronic_disease,60:82:chronic_disease,86:104:chronic_disease",Patients with history of recurrent venous thromboembolism (deep venous thrombosis or pulmonary embolism) or history of venous thromboembolism,"['Patients' 'with' 'history' 'of' 'recurrent' 'venous' 'thromboembolism'
 '(' 'deep' 'venous' 'thrombosis' 'or' 'pulmonary' 'embolism' ')' 'or'
 'history' 'of' 'venous' 'thromboembolism']",[0. 0. 0. 0. 0. 2. 2. 0. 2. 2. 2. 0. 2. 2. 0. 0. 0. 0. 0. 0.]
NCT01620216,"16:38:chronic_disease,49:71:chronic_disease,75:93:chronic_disease",Any history of venous thromboembolism including deep venous thrombosis or pulmonary embolism,"['Any' 'history' 'of' 'venous' 'thromboembolism' 'including' 'deep'
 'venous' 'thrombosis' 'or' 'pulmonary' 'embolism']",[0. 0. 0. 2. 2. 0. 2. 2. 2. 0. 2. 2.]
NCT02192398,"17:28:treatment,50:77:treatment,88:107:treatment,114:123:treatment,129:138:treatment,142:169:treatment,176:186:treatment,188:199:treatment,201:210:treatment","Subjects are on medications that are ligands for alpha2-adrenergic receptors including antipsychotic drugs (e.g. clozapine) and tricyclic or tetracyclic antidepressants (e.g. imipramine, mirtazapine, mianserin)","['Subjects' 'are' 'on' 'medications' 'that' 'are' 'ligands' 'for'
 'alpha2-adrenergic' 'receptors' 'including' 'antipsychotic' 'drugs' '('
 'e.g' '.' 'clozapine' ')' 'and' 'tricyclic' 'or' 'tetracyclic'
 'antidepressants' '(' 'e.g' '.' 'imipramine' ',' 'mirtazapine' ','
 'mianserin' ')']","[0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0.
 0. 0. 1. 0. 1. 0. 1. 0.]"
NCT01681264,"17:28:treatment,50:77:treatment,88:107:treatment,114:123:treatment,129:138:treatment,142:169:treatment,176:186:treatment,188:199:treatment,201:210:treatment","Subjects are on medications that are ligands for alpha2-adrenergic receptors including antipsychotic drugs (e.g. clozapine) and tricyclic or tetracyclic antidepressants (e.g. imipramine, mirtazapine, mianserin)","['Subjects' 'are' 'on' 'medications' 'that' 'are' 'ligands' 'for'
 'alpha2-adrenergic' 'receptors' 'including' 'antipsychotic' 'drugs' '('
 'e.g' '.' 'clozapine' ')' 'and' 'tricyclic' 'or' 'tetracyclic'
 'antidepressants' '(' 'e.g' '.' 'imipramine' ',' 'mirtazapine' ','
 'mianserin' ')']","[0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0.
 0. 0. 1. 0. 1. 0. 1. 0.]"
NCT02135588,"1:14:treatment,16:27:treatment,43:59:chronic_disease,","Major surgery, open biopsy or significant traumatic injury within seven (7) days of first study drug--including neurosurgery","['Major' 'surgery' ',' 'open' 'biopsy' 'or' 'significant' 'traumatic'
 'injury' 'within' 'seven' '(' '7' ')' 'days' 'of' 'first' 'study' 'drug'
 '--' 'including' 'neurosurgery']",[1. 1. 0. 1. 1. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT01620216,"1:14:treatment,16:27:treatment,44:60:chronic_disease","Major surgery, open biopsy, or significant traumatic injury","['Major' 'surgery' ',' 'open' 'biopsy' ',' 'or' 'significant' 'traumatic'
 'injury']",[1. 1. 0. 1. 1. 0. 0. 0. 2. 2.]
NCT02131597,"21:33:treatment,35:52:treatment,57:70:treatment","Current concomitant chemotherapy, radiation therapy, or immunotherapy other than as specified in the protocol","['Current' 'concomitant' 'chemotherapy' ',' 'radiation' 'therapy' ',' 'or'
 'immunotherapy' 'other' 'than' 'as' 'specified' 'in' 'the' 'protocol']",[0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
NCT02114229,"61:73:treatment,75:88:treatment,93:110:treatment","Patient has fully recovered from the acute toxic effects of chemotherapy, immunotherapy, or radiation therapy","['Patient' 'has' 'fully' 'recovered' 'from' 'the' 'acute' 'toxic'
 'effects' 'of' 'chemotherapy' ',' 'immunotherapy' ',' 'or' 'radiation'
 'therapy']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
NCT02072356,"49:63:allergy_name,65:74:allergy_name,76:85:allergy_name,90:98:allergy_name","History of severe allergy or intolerance to any contrast media, narcotics, sedatives, or atropine that cannot be corrected or premedicated","['History' 'of' 'severe' 'allergy' 'or' 'intolerance' 'to' 'any'
 'contrast' 'media' ',' 'narcotics' ',' 'sedatives' ',' 'or' 'atropine'
 'that' 'can' 'not' 'be' 'corrected' 'or' 'premedicated']",[0. 0. 0. 0. 0. 0. 0. 0. 4. 4. 0. 4. 0. 4. 0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
NCT00906984,"49:63:allergy_name,65:74:allergy_name,76:85:allergy_name,90:98:allergy_name","History of severe allergy or intolerance to any contrast media, narcotics, sedatives, or atropine","['History' 'of' 'severe' 'allergy' 'or' 'intolerance' 'to' 'any'
 'contrast' 'media' ',' 'narcotics' ',' 'sedatives' ',' 'or' 'atropine']",[0. 0. 0. 0. 0. 0. 0. 0. 4. 4. 0. 4. 0. 4. 0. 0. 4.]
NCT01993719,"8:27:chronic_disease,46:70:treatment,73:94:chronic_disease,121:138:chronic_disease","Active systemic infections, (e.g.: requiring anti-infective treatment), coagulation disorders or any other active major medical illnesses","['Active' 'systemic' 'infections' ',' '(' 'e.g' '.' ':' 'requiring'
 'anti-infective' 'treatment' ')' ',' 'coagulation' 'disorders' 'or' 'any'
 'other' 'active' 'major' 'medical' 'illnesses']",[0. 2. 2. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 2. 2. 0. 0. 0. 0. 0. 2. 2.]
NCT01174121,"8:27:chronic_disease,38:62:treatment,64:85:chronic_disease,130:147:chronic_disease","Active systemic infections requiring anti-infective treatment, coagulation disorders, or any other active or uncompensated major medical illnesses","['Active' 'systemic' 'infections' 'requiring' 'anti-infective' 'treatment'
 ',' 'coagulation' 'disorders' ',' 'or' 'any' 'other' 'active' 'or'
 'uncompensated' 'major' 'medical' 'illnesses']",[0. 2. 2. 0. 1. 1. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
NCT01880567,"17:20:cancer,45:67:chronic_disease,104:115:chronic_disease,117:141:chronic_disease,145:166:chronic_disease,,246:261:chronic_disease,","Newly diagnosed MCL: Clinically significant cardiovascular disease such as uncontrolled or symptomatic arrhythmias, congestive heart failure or myocardial infarction within 6 months at the time of consent or any class 3 (moderate) or 4 (severe) cardiac disease defined by the New York Heart Association Classification","['Newly' 'diagnosed' 'MCL' ':' 'Clinically' 'significant' 'cardiovascular'
 'disease' 'such' 'as' 'uncontrolled' 'or' 'symptomatic' 'arrhythmias' ','
 'congestive' 'heart' 'failure' 'or' 'myocardial' 'infarction' 'within'
 '6' 'months' 'at' 'the' 'time' 'of' 'consent' 'or' 'any' 'class' '3' '('
 'moderate' ')' 'or' '4' '(' 'severe' ')' 'cardiac' 'disease' 'defined'
 'by' 'the' 'New' 'York' 'Heart' 'Association' 'Classification']","[0. 0. 3. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 2. 0. 2. 2. 2. 0. 2. 2. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT01880567,"21:24:cancer,49:71:chronic_disease,108:119:chronic_disease,121:145:chronic_disease,149:170:chronic_disease,,,,250:265:chronic_disease,","Relapsed/refractory MCL: Clinically significant cardiovascular disease such as uncontrolled or symptomatic arrhythmias, congestive heart failure or myocardial infarction within 6 months at the time of consent or any class 3 (moderate) or 4 (severe) cardiac disease defined by the New York Heart Association classification","['Relapsed/refractory' 'MCL' ':' 'Clinically' 'significant'
 'cardiovascular' 'disease' 'such' 'as' 'uncontrolled' 'or' 'symptomatic'
 'arrhythmias' ',' 'congestive' 'heart' 'failure' 'or' 'myocardial'
 'infarction' 'within' '6' 'months' 'at' 'the' 'time' 'of' 'consent' 'or'
 'any' 'class' '3' '(' 'moderate' ')' 'or' '4' '(' 'severe' ')' 'cardiac'
 'disease' 'defined' 'by' 'the' 'New' 'York' 'Heart' 'Association'
 'classification']","[0. 3. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 2. 0. 2. 2. 2. 0. 2. 2. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0.
 0. 0.]"
NCT01685411,"34:49:chronic_disease,57:69:chronic_disease,71:78:chronic_disease","hepatic: no clinical evidence of hepatic failure (e.g., coagulopathy, ascites)","['hepatic' ':' 'no' 'clinical' 'evidence' 'of' 'hepatic' 'failure' '('
 'e.g.' ',' 'coagulopathy' ',' 'ascites' ')']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 0.]
NCT00630253,"34:49:chronic_disease,56:68:chronic_disease,70:77:chronic_disease","Hepatic: no clinical evidence of hepatic failure (e.g. coagulopathy, ascites)","['Hepatic' ':' 'no' 'clinical' 'evidence' 'of' 'hepatic' 'failure' '('
 'e.g' '.' 'coagulopathy' ',' 'ascites' ')']",[0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 2. 0. 2. 0.]
NCT01373112,"18:40:allergy_name,42:52:allergy_name,56:66:allergy_name","Known allergy to polymethylmethacrylate, tobramycin or vancomycin","['Known' 'allergy' 'to' 'polymethylmethacrylate' ',' 'tobramycin' 'or'
 'vancomycin']",[0. 0. 0. 4. 0. 4. 0. 4.]
NCT01373099,"18:40:allergy_name,42:52:allergy_name,56:66:allergy_name","Known allergy to polymethylmethacrylate, tobramycin or vancomycin","['Known' 'allergy' 'to' 'polymethylmethacrylate' ',' 'tobramycin' 'or'
 'vancomycin']",[0. 0. 0. 4. 0. 4. 0. 4.]
NCT03188185,"10:25:treatment,31:38:treatment,40:49:treatment,51:59:treatment,61:69:treatment,74:92:treatment,98:106:treatment,108:118:treatment,","Has used opioid agonists (eg, codeine, oxycodone, tramadol, morphine) or opioid antagonists (eg, naloxone, naltrexone) within 14 days prior to screening","['Has' 'used' 'opioid' 'agonists' '(' 'eg' ',' 'codeine' ',' 'oxycodone'
 ',' 'tramadol' ',' 'morphine' ')' 'or' 'opioid' 'antagonists' '(' 'eg'
 ',' 'naloxone' ',' 'naltrexone' ')' 'within' '14' 'days' 'prior' 'to'
 'screening']","[0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 0. 0. 0.]"
NCT03186937,"41:66:treatment,54:66:treatment,121:134:treatment",Participants who are planned to undergo neo-adjuvant chemotherapy are eligible as long as they consent to an additional breast biopsy following the dietary intervention immediately prior to starting chemotherapy,"['Participants' 'who' 'are' 'planned' 'to' 'undergo' 'neo-adjuvant'
 'chemotherapy' 'are' 'eligible' 'as' 'long' 'as' 'they' 'consent' 'to'
 'an' 'additional' 'breast' 'biopsy' 'following' 'the' 'dietary'
 'intervention' 'immediately' 'prior' 'to' 'starting' 'chemotherapy']","[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"
NCT03182101,"36:39:chronic_disease,41:59:chronic_disease,61:75:chronic_disease,77:91:chronic_disease,96:111:chronic_disease","Primary or co-primary diagnosis of OCD, Separation Anxiety, Social Anxiety, Panic Disorder, or Specific Phobia","['Primary' 'or' 'co-primary' 'diagnosis' 'of' 'OCD' ',' 'Separation'
 'Anxiety' ',' 'Social' 'Anxiety' ',' 'Panic' 'Disorder' ',' 'or'
 'Specific' 'Phobia']",[0. 0. 0. 0. 0. 2. 0. 2. 2. 0. 2. 2. 0. 2. 2. 0. 0. 2. 2.]
NCT03181126,"13:25:treatment,26:44:treatment,50:67:treatment,","An excluded antiplatelet/anticoagulant drug or a herbal supplement that affects platelet function within 7 days, or 5 half-lives, whichever is longer","['An' 'excluded' 'antiplatelet/anticoagulant' 'drug' 'or' 'a' 'herbal'
 'supplement' 'that' 'affects' 'platelet' 'function' 'within' '7' 'days'
 ',' 'or' '5' 'half-lives' ',' 'whichever' 'is' 'longer']",[0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT03179605,"22:31:treatment,48:54:cancer,,99:110:cancer,115:140:cancer",Subject has received treatment for any type of cancer within 5 years of the Baseline Visit except skin cancer and cervical cancer (in situ) are allowed if at least 1 year before the Baseline Visit,"['Subject' 'has' 'received' 'treatment' 'for' 'any' 'type' 'of' 'cancer'
 'within' '5' 'years' 'of' 'the' 'Baseline' 'Visit' 'except' 'skin'
 'cancer' 'and' 'cervical' 'cancer' '(' 'in' 'situ' ')' 'are' 'allowed'
 'if' 'at' 'least' '1' 'year' 'before' 'the' 'Baseline' 'Visit']","[0. 0. 0. 1. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 0. 3. 3. 3. 3.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT03179163,"117:130:treatment,132:156:treatment,158:172:treatment,174:203:treatment","current medications which could conceivably alter the cardiovascular or thermoregulatory control or responses (e.g. beta blockers, calcium channel blockers, ACE inhibitors, angiotensin receptor blockers)","['current' 'medications' 'which' 'could' 'conceivably' 'alter' 'the'
 'cardiovascular' 'or' 'thermoregulatory' 'control' 'or' 'responses' '('
 'e.g' '.' 'beta' 'blockers' ',' 'calcium' 'channel' 'blockers' ',' 'ACE'
 'inhibitors' ',' 'angiotensin' 'receptor' 'blockers' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1.
 1. 0. 1. 1. 1. 0.]"
NCT03178552,"13:35:chronic_disease,,,111:132:chronic_disease,137:161:chronic_disease,,211:222:chronic_disease,227:242:chronic_disease","Significant cardiovascular disease, such as New York Heart Association cardiac disease (Class II or greater), myocardial infarction, or cerebrovascular accident within 3 months prior to randomization, unstable arrhythmias, or unstable angina","['Significant' 'cardiovascular' 'disease' ',' 'such' 'as' 'New' 'York'
 'Heart' 'Association' 'cardiac' 'disease' '(' 'Class' 'II' 'or' 'greater'
 ')' ',' 'myocardial' 'infarction' ',' 'or' 'cerebrovascular' 'accident'
 'within' '3' 'months' 'prior' 'to' 'randomization' ',' 'unstable'
 'arrhythmias' ',' 'or' 'unstable' 'angina']","[0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 2.
 2. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0.]"
NCT03176173,"47:60:treatment,85:102:treatment,121:145:treatment,142:144:treatment,149:183:treatment,,304:320:cancer,322:360:treatment,356:359:treatment,","Has had restaging imaging after initiation of immunotherapy, at least 4 weeks after pre-immunotherapy baseline imaging; computed tomography (CT) or positron emission tomography (PET)/CT of at least chest/upper abdomen must be performed within 4 weeks prior to registration; for patients with history of brain metastases, brain magnetic resonance imaging (MRI) or CT is required within 4 weeks of registration; for other patients brain MRI or CT is required within 12 weeks of registration","['Has' 'had' 'restaging' 'imaging' 'after' 'initiation' 'of'
 'immunotherapy' ',' 'at' 'least' '4' 'weeks' 'after' 'pre-immunotherapy'
 'baseline' 'imaging' ';' 'computed' 'tomography' '(' 'CT' ')' 'or'
 'positron' 'emission' 'tomography' '(' 'PET' ')' '/CT' 'of' 'at' 'least'
 'chest/upper' 'abdomen' 'must' 'be' 'performed' 'within' '4' 'weeks'
 'prior' 'to' 'registration' ';' 'for' 'patients' 'with' 'history' 'of'
 'brain' 'metastases' ',' 'brain' 'magnetic' 'resonance' 'imaging' '('
 'MRI' ')' 'or' 'CT' 'is' 'required' 'within' '4' 'weeks' 'of'
 'registration' ';' 'for' 'other' 'patients' 'brain' 'MRI' 'or' 'CT' 'is'
 'required' 'within' '12' 'weeks' 'of' 'registration']","[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0. 0.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT03175978,"1:28:treatment,30:43:treatment,48:66:treatment,68:85:treatment,93:100:treatment","Prior systemic chemotherapy, immunotherapy, or biological therapy, radiation therapy and/or surgery are allowed","['Prior' 'systemic' 'chemotherapy' ',' 'immunotherapy' ',' 'or'
 'biological' 'therapy' ',' 'radiation' 'therapy' 'and/or' 'surgery' 'are'
 'allowed']",[1. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0.]
NCT03171493,"1:16:treatment,25:34:treatment,36:46:treatment,48:58:treatment,60:71:treatment","Prior treatment with an anti-PD-1, anti-PD-L1, anti-PD-L2, anti-CTLA-4 antibody, or any other antibody or drug specifically targeting T-cell co-stimulation or immune checkpoint pathways","['Prior' 'treatment' 'with' 'an' 'anti-PD-1' ',' 'anti-PD-L1' ','
 'anti-PD-L2' ',' 'anti-CTLA-4' 'antibody' ',' 'or' 'any' 'other'
 'antibody' 'or' 'drug' 'specifically' 'targeting' 'T-cell'
 'co-stimulation' 'or' 'immune' 'checkpoint' 'pathways']","[1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT03171480,"1:23:treatment,67:73:chronic_disease,82:93:chronic_disease,95:116:chronic_disease,127:139:chronic_disease","Isosorbide mononitrate should not be used in patients with severe anemia, severe hypotension, closed angle glaucoma or severe hypovolaemia","['Isosorbide' 'mononitrate' 'should' 'not' 'be' 'used' 'in' 'patients'
 'with' 'severe' 'anemia' ',' 'severe' 'hypotension' ',' 'closed' 'angle'
 'glaucoma' 'or' 'severe' 'hypovolaemia']",[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 2. 0. 2. 2. 2. 0. 0. 2.]
NCT03170349,"24:44:chronic_disease,68:95:chronic_disease,110:148:treatment,153:189:treatment",Clinically significant mitral regurgitation (moderate-to-severe or severe mitral regurgitation) confirmed by transesophageal echocardiography (TEE) and transthoracic echocardiography (TTE),"['Clinically' 'significant' 'mitral' 'regurgitation' '('
 'moderate-to-severe' 'or' 'severe' 'mitral' 'regurgitation' ')'
 'confirmed' 'by' 'transesophageal' 'echocardiography' '(' 'TEE' ')' 'and'
 'transthoracic' 'echocardiography' '(' 'TTE' ')']",[0. 0. 2. 2. 0. 2. 2. 2. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0.]
NCT03168776,"5:39:chronic_disease,51:72:chronic_disease,103:122:chronic_disease,,201:225:chronic_disease,275:315:treatment","has symptomatic ischemic heart disease, including chronic stable angina (and/or objective evidence of myocardial ischemia on functional study or invasive fractional flow reserve [FFR] measurement) or acute coronary syndromes (UA or NSTEMI), that requires elective or urgent percutaneous coronary intervention (PCI)","['has' 'symptomatic' 'ischemic' 'heart' 'disease' ',' 'including'
 'chronic' 'stable' 'angina' '(' 'and/or' 'objective' 'evidence' 'of'
 'myocardial' 'ischemia' 'on' 'functional' 'study' 'or' 'invasive'
 'fractional' 'flow' 'reserve' '[' 'FFR' ']' 'measurement' ')' 'or'
 'acute' 'coronary' 'syndromes' '(' 'UA' 'or' 'NSTEMI' ')' ',' 'that'
 'requires' 'elective' 'or' 'urgent' 'percutaneous' 'coronary'
 'intervention' '(' 'PCI' ')']","[0. 2. 2. 2. 2. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.
 1. 0. 0.]"
NCT03166371,"12:60:chronic_disease,179:207:treatment,209:229:chronic_disease,231:257:chronic_disease,259:273:chronic_disease,275:301:chronic_disease,306:345:chronic_disease","History of acute or chronic gastrointestinal tract disorder that, in the opinion of the principal investigator would preclude ingestion or absorption of the study product (e.g., prior gastric bypass surgery, short bowel syndrome, inflammatory bowel disease, celiac disease, acute/chronic pancreatitis, or chronic upper gastrointestinal bleeding","['History' 'of' 'acute' 'or' 'chronic' 'gastrointestinal' 'tract'
 'disorder' 'that' ',' 'in' 'the' 'opinion' 'of' 'the' 'principal'
 'investigator' 'would' 'preclude' 'ingestion' 'or' 'absorption' 'of'
 'the' 'study' 'product' '(' 'e.g.' ',' 'prior' 'gastric' 'bypass'
 'surgery' ',' 'short' 'bowel' 'syndrome' ',' 'inflammatory' 'bowel'
 'disease' ',' 'celiac' 'disease' ',' 'acute/chronic' 'pancreatitis' ','
 'or' 'chronic' 'upper' 'gastrointestinal' 'bleeding']","[0. 0. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 2. 2. 2. 0. 2. 2. 2. 0. 2. 2. 0. 2. 2. 0.
 0. 0. 0. 0. 0.]"
NCT03165227,"1:23:chronic_disease,43:60:treatment,,,111:126:chronic_disease","coronary heart disease not compensated by medical treatment (supine pulse rate >70 beats per minute, existing angina pectoris)","['coronary' 'heart' 'disease' 'not' 'compensated' 'by' 'medical'
 'treatment' '(' 'supine' 'pulse' 'rate' '>' '70' 'beats' 'per' 'minute'
 ',' 'existing' 'angina' 'pectoris' ')']",[2. 2. 2. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0.]
NCT03162731,"28:50:chronic_disease,84:100:chronic_disease,111:127:treatment,139:150:chronic_disease,154:181:chronic_disease","Patients with uncontrolled intercurrent illnesses including, but not limited to an active infection requiring systemic therapy or a known psychiatric or substance abuse disorder(s) that would interfere with cooperation with the requirements of the trial","['Patients' 'with' 'uncontrolled' 'intercurrent' 'illnesses' 'including'
 ',' 'but' 'not' 'limited' 'to' 'an' 'active' 'infection' 'requiring'
 'systemic' 'therapy' 'or' 'a' 'known' 'psychiatric' 'or' 'substance'
 'abuse' 'disorder' '(' 's' ')' 'that' 'would' 'interfere' 'with'
 'cooperation' 'with' 'the' 'requirements' 'of' 'the' 'trial']","[0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 1. 1. 0. 0. 0. 2. 0. 2. 2.
 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
